original,correct,attempt_count,ms_first_response,answer_type,position,skill_name,hint_total,opportunity
1,1,1,268765,algebra,61,Equation Solving Two or Fewer Steps,3,54
1,1,1,27338,algebra,61,Equation Solving Two or Fewer Steps,3,55
1,0,3,79802,algebra,61,Equation Solving Two or Fewer Steps,3,56
1,1,1,165766,algebra,61,Equation Solving Two or Fewer Steps,3,57
1,1,1,70254,algebra,61,Equation Solving Two or Fewer Steps,3,58
1,1,1,11750,algebra,80,Equation Solving Two or Fewer Steps,3,59
1,1,1,99671,algebra,60,Equation Solving Two or Fewer Steps,4,60
1,1,1,22111,algebra,78,Equation Solving Two or Fewer Steps,4,61
1,1,1,25439,choose_1,86,Equation Solving Two or Fewer Steps,4,62
1,1,1,10830,algebra,59,Equation Solving Two or Fewer Steps,3,63
1,1,1,53301,algebra,58,Equation Solving Two or Fewer Steps,3,64
1,1,1,48753,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,1,1,39115,algebra,57,Equation Solving Two or Fewer Steps,3,2
1,1,1,231771,algebra,63,Equation Solving Two or Fewer Steps,0,3
1,1,1,90933,algebra,63,Equation Solving Two or Fewer Steps,0,4
1,1,1,182649,algebra,63,Equation Solving Two or Fewer Steps,0,5
1,1,1,128907,algebra,81,Equation Solving Two or Fewer Steps,3,7
1,1,1,61547,algebra,81,Equation Solving Two or Fewer Steps,3,8
1,1,1,40125,algebra,77,Equation Solving Two or Fewer Steps,3,9
1,1,1,35562,algebra,79,Equation Solving Two or Fewer Steps,3,10
1,1,1,221558,algebra,61,Equation Solving Two or Fewer Steps,3,11
1,1,1,26360,algebra,80,Equation Solving Two or Fewer Steps,3,12
1,1,1,57233,algebra,60,Equation Solving Two or Fewer Steps,4,13
1,0,2,26172,algebra,78,Equation Solving Two or Fewer Steps,3,14
1,1,1,59235,algebra,78,Equation Solving Two or Fewer Steps,3,15
1,1,1,53329,algebra,78,Equation Solving Two or Fewer Steps,4,16
1,1,1,46750,algebra,78,Equation Solving Two or Fewer Steps,4,17
1,1,1,14827,algebra,59,Equation Solving Two or Fewer Steps,3,19
1,1,1,104225,algebra,58,Equation Solving Two or Fewer Steps,3,20
1,1,1,14220,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,1,1,24843,algebra,64,Equation Solving Two or Fewer Steps,3,2
1,0,3,37834,algebra,64,Equation Solving Two or Fewer Steps,3,3
1,1,1,17732,algebra,64,Equation Solving Two or Fewer Steps,3,4
1,1,1,22235,algebra,57,Equation Solving Two or Fewer Steps,3,5
0,1,1,24720,choose_1,63,Equation Solving Two or Fewer Steps,0,6
1,0,1,104592,algebra,63,Equation Solving Two or Fewer Steps,0,7
0,1,1,4411,choose_1,63,Equation Solving Two or Fewer Steps,0,10
0,1,1,1731,choose_1,63,Equation Solving Two or Fewer Steps,0,11
0,1,2,8859,choose_1,63,Equation Solving Two or Fewer Steps,0,12
1,0,1,43851,algebra,63,Equation Solving Two or Fewer Steps,0,13
0,1,1,4545,choose_1,63,Equation Solving Two or Fewer Steps,1,14
1,0,1,90620,algebra,63,Equation Solving Two or Fewer Steps,0,15
1,1,1,37651,algebra,63,Equation Solving Two or Fewer Steps,0,16
0,1,1,4395,choose_1,63,Equation Solving Two or Fewer Steps,0,17
1,1,1,39404,algebra,63,Equation Solving Two or Fewer Steps,0,18
0,1,1,1383,choose_1,63,Equation Solving Two or Fewer Steps,0,19
0,1,1,11993,choose_1,63,Equation Solving Two or Fewer Steps,0,20
1,0,1,40741,algebra,63,Equation Solving Two or Fewer Steps,0,21
0,1,1,1018,choose_1,63,Equation Solving Two or Fewer Steps,0,22
0,1,1,1295,choose_1,63,Equation Solving Two or Fewer Steps,0,23
1,1,1,30822,algebra,63,Equation Solving Two or Fewer Steps,0,24
1,1,1,28036,algebra,63,Equation Solving Two or Fewer Steps,0,25
0,1,1,9444,algebra,81,Equation Solving Two or Fewer Steps,2,27
1,1,1,44170,algebra,81,Equation Solving Two or Fewer Steps,3,28
1,0,4,158832,algebra,81,Equation Solving Two or Fewer Steps,3,29
1,1,1,57428,algebra,81,Equation Solving Two or Fewer Steps,3,30
0,1,2,10816,choose_1,81,Equation Solving Two or Fewer Steps,0,31
0,1,1,8317,algebra,81,Equation Solving Two or Fewer Steps,1,32
1,1,1,51221,algebra,81,Equation Solving Two or Fewer Steps,3,33
1,0,1,22481,algebra,81,Equation Solving Two or Fewer Steps,3,34
1,1,1,13781,algebra,77,Equation Solving Two or Fewer Steps,3,35
1,1,1,74540,algebra,61,Equation Solving Two or Fewer Steps,3,37
1,1,1,20435,algebra,80,Equation Solving Two or Fewer Steps,3,38
1,1,1,17499,algebra,60,Equation Solving Two or Fewer Steps,3,39
1,0,3,11897,algebra,78,Equation Solving Two or Fewer Steps,4,40
1,1,1,7432,algebra,78,Equation Solving Two or Fewer Steps,4,41
1,1,1,7476,algebra,78,Equation Solving Two or Fewer Steps,4,42
1,1,1,6077,algebra,78,Equation Solving Two or Fewer Steps,3,43
1,1,1,16352,choose_1,86,Equation Solving Two or Fewer Steps,3,44
1,1,1,16287,algebra,59,Equation Solving Two or Fewer Steps,3,45
1,1,1,22852,algebra,58,Equation Solving Two or Fewer Steps,3,46
1,0,1,147422,algebra,63,Equation Solving Two or Fewer Steps,0,1
1,1,1,18881,algebra,81,Equation Solving Two or Fewer Steps,3,3
1,1,1,170515,algebra,81,Equation Solving Two or Fewer Steps,3,4
1,1,1,9295,algebra,77,Equation Solving Two or Fewer Steps,3,7
1,1,1,12037,algebra,77,Equation Solving Two or Fewer Steps,3,9
1,1,1,15658,algebra,79,Equation Solving Two or Fewer Steps,3,10
1,1,1,74977,algebra,80,Equation Solving Two or Fewer Steps,3,12
1,0,3,126038,algebra,60,Equation Solving Two or Fewer Steps,3,13
1,1,1,38049,algebra,78,Equation Solving Two or Fewer Steps,3,14
1,0,2,17369,algebra,78,Equation Solving Two or Fewer Steps,3,15
1,1,1,11406,algebra,78,Equation Solving Two or Fewer Steps,4,16
1,1,1,19856,algebra,78,Equation Solving Two or Fewer Steps,4,17
1,1,1,12282,algebra,78,Equation Solving Two or Fewer Steps,3,18
1,0,10,21004,algebra,78,Equation Solving Two or Fewer Steps,4,19
1,1,1,36501,algebra,59,Equation Solving Two or Fewer Steps,3,20
1,1,1,33559,algebra,58,Equation Solving Two or Fewer Steps,3,21
1,1,1,83652,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,1,1,134444,algebra,57,Equation Solving Two or Fewer Steps,3,2
1,0,1,102132,algebra,63,Equation Solving Two or Fewer Steps,0,3
0,1,1,24469,choose_1,63,Equation Solving Two or Fewer Steps,2,4
0,1,1,13900,choose_1,63,Equation Solving Two or Fewer Steps,1,5
0,1,1,14496,choose_1,63,Equation Solving Two or Fewer Steps,0,6
0,0,1,4403,algebra,63,Equation Solving Two or Fewer Steps,3,7
0,1,1,6301,choose_1,63,Equation Solving Two or Fewer Steps,0,8
1,0,1,120383,algebra,63,Equation Solving Two or Fewer Steps,0,9
0,1,1,3799,choose_1,63,Equation Solving Two or Fewer Steps,0,10
1,0,1,119998,algebra,63,Equation Solving Two or Fewer Steps,0,11
1,0,1,44571,algebra,63,Equation Solving Two or Fewer Steps,0,12
0,1,1,2181,choose_1,63,Equation Solving Two or Fewer Steps,0,13
0,1,1,3495,choose_1,63,Equation Solving Two or Fewer Steps,0,14
0,1,1,3912,choose_1,63,Equation Solving Two or Fewer Steps,0,15
0,1,1,10415,choose_1,63,Equation Solving Two or Fewer Steps,0,16
0,1,1,6476,choose_1,63,Equation Solving Two or Fewer Steps,0,17
0,1,1,22056,choose_1,63,Equation Solving Two or Fewer Steps,0,18
1,0,1,171592,algebra,63,Equation Solving Two or Fewer Steps,0,19
0,1,1,9340,algebra,63,Equation Solving Two or Fewer Steps,1,20
0,1,1,21382,choose_1,63,Equation Solving Two or Fewer Steps,0,21
0,1,1,9758,choose_1,63,Equation Solving Two or Fewer Steps,2,22
1,0,1,96656,algebra,63,Equation Solving Two or Fewer Steps,0,23
0,1,1,12364,choose_1,63,Equation Solving Two or Fewer Steps,1,24
0,0,3,13575,algebra,63,Equation Solving Two or Fewer Steps,1,25
1,0,1,66117,algebra,63,Equation Solving Two or Fewer Steps,0,26
0,1,1,9439,choose_1,63,Equation Solving Two or Fewer Steps,2,27
0,0,2,18238,choose_1,63,Equation Solving Two or Fewer Steps,2,28
0,1,1,4634,choose_1,63,Equation Solving Two or Fewer Steps,1,29
1,1,1,38587,algebra,63,Equation Solving Two or Fewer Steps,0,30
0,1,1,9176,algebra,63,Equation Solving Two or Fewer Steps,1,31
1,0,1,22003,algebra,63,Equation Solving Two or Fewer Steps,0,32
0,1,1,3866,choose_1,63,Equation Solving Two or Fewer Steps,0,33
0,1,1,17485,choose_1,63,Equation Solving Two or Fewer Steps,0,34
0,1,1,3097,choose_1,63,Equation Solving Two or Fewer Steps,0,35
0,0,1,4256,algebra,63,Equation Solving Two or Fewer Steps,1,36
0,1,1,8944,choose_1,63,Equation Solving Two or Fewer Steps,0,37
1,0,0,23129,algebra,63,Equation Solving Two or Fewer Steps,0,38
1,0,1,131271,algebra,63,Equation Solving Two or Fewer Steps,0,39
0,1,1,9805,choose_1,63,Equation Solving Two or Fewer Steps,1,40
0,1,1,8780,choose_1,63,Equation Solving Two or Fewer Steps,2,41
0,1,2,8155,choose_1,63,Equation Solving Two or Fewer Steps,0,42
0,1,1,5139,choose_1,63,Equation Solving Two or Fewer Steps,0,43
0,1,1,3643,choose_1,63,Equation Solving Two or Fewer Steps,0,44
1,0,1,76219,algebra,63,Equation Solving Two or Fewer Steps,0,45
0,1,1,11788,choose_1,63,Equation Solving Two or Fewer Steps,0,46
0,1,1,4744,choose_1,63,Equation Solving Two or Fewer Steps,0,47
1,0,1,95377,algebra,63,Equation Solving Two or Fewer Steps,0,48
0,1,1,159846,algebra,63,Equation Solving Two or Fewer Steps,1,49
1,1,1,20890,algebra,63,Equation Solving Two or Fewer Steps,0,50
0,1,1,10439,choose_1,63,Equation Solving Two or Fewer Steps,1,51
1,1,1,17150,algebra,63,Equation Solving Two or Fewer Steps,0,52
1,1,1,26574,algebra,63,Equation Solving Two or Fewer Steps,0,53
1,1,1,84250,algebra,63,Equation Solving Two or Fewer Steps,0,54
0,0,4,12906,choose_1,63,Equation Solving Two or Fewer Steps,1,55
0,1,1,19552,choose_1,63,Equation Solving Two or Fewer Steps,0,56
1,1,1,143253,algebra,63,Equation Solving Two or Fewer Steps,0,57
1,1,1,11263,algebra,63,Equation Solving Two or Fewer Steps,0,58
0,1,1,18594,choose_1,63,Equation Solving Two or Fewer Steps,2,59
1,0,1,67516,algebra,63,Equation Solving Two or Fewer Steps,0,60
0,1,1,13134,choose_1,63,Equation Solving Two or Fewer Steps,0,61
0,1,1,15756,choose_1,81,Equation Solving Two or Fewer Steps,0,62
1,1,1,37276,algebra,81,Equation Solving Two or Fewer Steps,3,63
0,1,1,14497,choose_1,81,Equation Solving Two or Fewer Steps,0,64
1,0,1,76878,algebra,81,Equation Solving Two or Fewer Steps,3,65
0,1,1,9017,algebra,81,Equation Solving Two or Fewer Steps,3,66
1,1,1,13518,algebra,81,Equation Solving Two or Fewer Steps,3,67
1,1,1,22076,algebra,81,Equation Solving Two or Fewer Steps,3,68
1,1,1,18110,algebra,77,Equation Solving Two or Fewer Steps,3,69
1,1,1,22821,algebra,79,Equation Solving Two or Fewer Steps,3,70
1,1,1,52860,algebra,61,Equation Solving Two or Fewer Steps,3,71
1,0,1,78743,algebra,61,Equation Solving Two or Fewer Steps,3,72
0,0,2,28954,algebra,61,Equation Solving Two or Fewer Steps,1,73
1,1,1,55856,algebra,61,Equation Solving Two or Fewer Steps,3,74
1,0,1,60520,algebra,61,Equation Solving Two or Fewer Steps,3,75
0,0,3,22523,choose_1,61,Equation Solving Two or Fewer Steps,0,76
0,0,6,95851,algebra,61,Equation Solving Two or Fewer Steps,2,77
1,1,1,63967,algebra,61,Equation Solving Two or Fewer Steps,3,78
1,1,1,41681,algebra,80,Equation Solving Two or Fewer Steps,3,79
1,1,1,34454,algebra,60,Equation Solving Two or Fewer Steps,3,80
1,1,1,13656,algebra,78,Equation Solving Two or Fewer Steps,3,81
1,1,1,7785,choose_1,86,Equation Solving Two or Fewer Steps,4,82
1,0,2,39120,choose_1,86,Equation Solving Two or Fewer Steps,4,83
1,1,1,5132,choose_1,86,Equation Solving Two or Fewer Steps,4,84
1,1,1,5033,choose_1,86,Equation Solving Two or Fewer Steps,4,85
1,1,1,32961,algebra,59,Equation Solving Two or Fewer Steps,3,86
1,0,2,11546,algebra,58,Equation Solving Two or Fewer Steps,3,87
1,0,2,56219,algebra,58,Equation Solving Two or Fewer Steps,3,88
1,1,1,17617,algebra,58,Equation Solving Two or Fewer Steps,3,89
1,1,1,44856,algebra,58,Equation Solving Two or Fewer Steps,3,90
1,1,1,10866,algebra,58,Equation Solving Two or Fewer Steps,3,91
1,1,1,10813,algebra,58,Equation Solving Two or Fewer Steps,3,92
1,1,1,58261,algebra,91,Equation Solving Two or Fewer Steps,3,93
1,1,1,54500,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,1,1,20043,algebra,57,Equation Solving Two or Fewer Steps,3,2
0,0,2,1178,algebra,63,Equation Solving Two or Fewer Steps,1,3
0,1,1,2494,choose_1,63,Equation Solving Two or Fewer Steps,0,4
1,0,1,83455,algebra,63,Equation Solving Two or Fewer Steps,0,5
0,1,1,1567,choose_1,63,Equation Solving Two or Fewer Steps,0,6
1,0,1,51373,algebra,63,Equation Solving Two or Fewer Steps,0,7
0,0,2,1368,choose_1,63,Equation Solving Two or Fewer Steps,2,8
0,0,4,2625,choose_1,63,Equation Solving Two or Fewer Steps,2,9
1,0,0,54101,algebra,63,Equation Solving Two or Fewer Steps,0,10
0,1,2,18016,algebra,63,Equation Solving Two or Fewer Steps,1,11
0,1,3,3416,choose_1,63,Equation Solving Two or Fewer Steps,0,12
0,1,1,4748,choose_1,63,Equation Solving Two or Fewer Steps,1,13
0,1,1,3963,choose_1,63,Equation Solving Two or Fewer Steps,1,14
0,1,1,1376,choose_1,63,Equation Solving Two or Fewer Steps,0,15
0,1,1,8762,choose_1,63,Equation Solving Two or Fewer Steps,0,17
0,1,2,2527,choose_1,63,Equation Solving Two or Fewer Steps,0,18
0,1,1,3297,choose_1,63,Equation Solving Two or Fewer Steps,0,19
0,1,1,3875,choose_1,63,Equation Solving Two or Fewer Steps,0,20
0,1,1,2562,choose_1,63,Equation Solving Two or Fewer Steps,0,21
0,1,1,1281,choose_1,63,Equation Solving Two or Fewer Steps,0,22
1,1,1,18360,algebra,63,Equation Solving Two or Fewer Steps,0,23
1,0,1,44704,algebra,63,Equation Solving Two or Fewer Steps,0,24
0,1,1,24344,choose_1,63,Equation Solving Two or Fewer Steps,0,25
1,0,1,22532,algebra,63,Equation Solving Two or Fewer Steps,0,26
1,1,1,52797,algebra,63,Equation Solving Two or Fewer Steps,0,27
1,1,1,19094,algebra,63,Equation Solving Two or Fewer Steps,0,28
0,1,1,1844,choose_1,63,Equation Solving Two or Fewer Steps,4,30
0,1,1,5438,choose_1,63,Equation Solving Two or Fewer Steps,0,32
0,1,1,1203,choose_1,63,Equation Solving Two or Fewer Steps,0,33
0,0,4,29157,choose_1,63,Equation Solving Two or Fewer Steps,1,34
1,0,1,46938,algebra,63,Equation Solving Two or Fewer Steps,0,35
0,1,1,25031,choose_1,63,Equation Solving Two or Fewer Steps,1,36
0,0,1,2531,algebra,63,Equation Solving Two or Fewer Steps,1,37
1,0,0,21094,algebra,63,Equation Solving Two or Fewer Steps,0,38
0,0,1,3047,algebra,63,Equation Solving Two or Fewer Steps,1,39
1,0,1,35719,algebra,63,Equation Solving Two or Fewer Steps,0,40
0,1,1,2875,choose_1,63,Equation Solving Two or Fewer Steps,0,41
1,1,1,50109,algebra,63,Equation Solving Two or Fewer Steps,0,42
1,1,1,22015,algebra,63,Equation Solving Two or Fewer Steps,0,43
1,1,1,37313,algebra,63,Equation Solving Two or Fewer Steps,0,44
1,1,1,19343,algebra,63,Equation Solving Two or Fewer Steps,0,45
0,0,3,57094,choose_1,63,Equation Solving Two or Fewer Steps,1,46
0,1,1,3907,choose_1,63,Equation Solving Two or Fewer Steps,0,47
0,1,1,3312,choose_1,63,Equation Solving Two or Fewer Steps,0,48
0,1,1,41750,choose_1,63,Equation Solving Two or Fewer Steps,2,49
1,1,1,27547,algebra,63,Equation Solving Two or Fewer Steps,0,50
1,1,1,54704,algebra,81,Equation Solving Two or Fewer Steps,3,51
1,1,1,25719,algebra,77,Equation Solving Two or Fewer Steps,3,52
1,1,1,14453,algebra,79,Equation Solving Two or Fewer Steps,3,53
1,1,1,80153,algebra,61,Equation Solving Two or Fewer Steps,3,54
1,0,2,118669,algebra,61,Equation Solving Two or Fewer Steps,3,55
1,1,1,48740,algebra,61,Equation Solving Two or Fewer Steps,3,56
1,0,1,55238,algebra,61,Equation Solving Two or Fewer Steps,3,57
0,0,2,44016,algebra,61,Equation Solving Two or Fewer Steps,2,58
1,1,4,80009,algebra,61,Equation Solving Two or Fewer Steps,3,59
0,1,5,27715,choose_1,61,Equation Solving Two or Fewer Steps,0,61
0,1,1,18953,algebra,61,Equation Solving Two or Fewer Steps,2,62
1,1,1,20297,algebra,61,Equation Solving Two or Fewer Steps,3,63
1,1,1,16719,algebra,61,Equation Solving Two or Fewer Steps,3,64
1,0,4,49750,algebra,61,Equation Solving Two or Fewer Steps,3,65
1,1,1,22844,algebra,61,Equation Solving Two or Fewer Steps,3,66
1,0,1,24360,algebra,61,Equation Solving Two or Fewer Steps,3,67
0,0,1,2250,algebra,61,Equation Solving Two or Fewer Steps,1,68
0,1,1,29188,choose_1,61,Equation Solving Two or Fewer Steps,0,69
1,1,1,27797,algebra,80,Equation Solving Two or Fewer Steps,3,70
1,1,1,76454,algebra,60,Equation Solving Two or Fewer Steps,4,71
1,1,1,52109,algebra,78,Equation Solving Two or Fewer Steps,4,72
1,1,1,24328,choose_1,86,Equation Solving Two or Fewer Steps,3,73
1,1,1,12843,algebra,59,Equation Solving Two or Fewer Steps,3,74
1,1,1,75756,algebra,58,Equation Solving Two or Fewer Steps,3,75
1,1,1,23861,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,0,4,8168,algebra,57,Equation Solving Two or Fewer Steps,3,2
1,0,1,110054,algebra,63,Equation Solving Two or Fewer Steps,0,3
0,0,4,22828,algebra,63,Equation Solving Two or Fewer Steps,1,4
0,1,1,8542,choose_1,63,Equation Solving Two or Fewer Steps,2,5
1,1,1,27434,algebra,63,Equation Solving Two or Fewer Steps,0,6
0,1,1,9989,algebra,63,Equation Solving Two or Fewer Steps,1,7
1,0,1,26942,algebra,63,Equation Solving Two or Fewer Steps,0,8
0,0,2,10821,choose_1,63,Equation Solving Two or Fewer Steps,1,9
1,0,0,178546,algebra,63,Equation Solving Two or Fewer Steps,0,10
0,1,1,7417,choose_1,63,Equation Solving Two or Fewer Steps,2,11
0,1,1,7466,choose_1,63,Equation Solving Two or Fewer Steps,2,12
1,0,0,9761,algebra,63,Equation Solving Two or Fewer Steps,0,13
0,1,1,8492,algebra,63,Equation Solving Two or Fewer Steps,1,14
0,1,1,2933,algebra,63,Equation Solving Two or Fewer Steps,3,15
0,1,1,6691,choose_1,63,Equation Solving Two or Fewer Steps,2,16
1,0,1,10652,algebra,63,Equation Solving Two or Fewer Steps,0,17
1,0,0,19305,algebra,63,Equation Solving Two or Fewer Steps,0,18
0,0,2,14718,choose_1,63,Equation Solving Two or Fewer Steps,1,19
0,1,1,18898,choose_1,63,Equation Solving Two or Fewer Steps,2,20
0,1,1,5411,choose_1,63,Equation Solving Two or Fewer Steps,2,21
0,1,1,3014,choose_1,63,Equation Solving Two or Fewer Steps,0,22
1,0,1,19072,algebra,63,Equation Solving Two or Fewer Steps,0,23
0,1,1,3388,algebra,63,Equation Solving Two or Fewer Steps,1,24
0,1,1,3295,choose_1,63,Equation Solving Two or Fewer Steps,1,25
1,1,1,23999,algebra,63,Equation Solving Two or Fewer Steps,0,26
1,0,1,24336,algebra,63,Equation Solving Two or Fewer Steps,0,27
0,1,1,8875,choose_1,63,Equation Solving Two or Fewer Steps,2,28
0,1,1,3851,algebra,63,Equation Solving Two or Fewer Steps,1,29
0,1,1,4872,choose_1,63,Equation Solving Two or Fewer Steps,1,30
0,0,4,30116,algebra,63,Equation Solving Two or Fewer Steps,1,31
1,0,0,9808,algebra,63,Equation Solving Two or Fewer Steps,0,32
0,0,2,6296,choose_1,63,Equation Solving Two or Fewer Steps,1,33
0,1,1,2119,choose_1,63,Equation Solving Two or Fewer Steps,1,34
0,1,1,11481,choose_1,63,Equation Solving Two or Fewer Steps,2,35
0,1,1,3141,choose_1,63,Equation Solving Two or Fewer Steps,0,36
0,1,1,1691,choose_1,63,Equation Solving Two or Fewer Steps,0,37
0,1,1,2748,algebra,63,Equation Solving Two or Fewer Steps,6,38
0,1,1,2598,choose_1,63,Equation Solving Two or Fewer Steps,1,39
0,1,1,3313,choose_1,63,Equation Solving Two or Fewer Steps,1,40
1,0,1,18966,algebra,63,Equation Solving Two or Fewer Steps,0,41
0,1,1,2214,choose_1,63,Equation Solving Two or Fewer Steps,0,42
1,0,1,16696,algebra,63,Equation Solving Two or Fewer Steps,0,43
0,1,1,3494,choose_1,63,Equation Solving Two or Fewer Steps,0,44
0,1,1,2401,choose_1,63,Equation Solving Two or Fewer Steps,0,45
1,0,1,28871,algebra,63,Equation Solving Two or Fewer Steps,0,46
0,1,1,4988,algebra,63,Equation Solving Two or Fewer Steps,2,47
1,0,0,7723,algebra,63,Equation Solving Two or Fewer Steps,0,48
0,1,1,5212,algebra,63,Equation Solving Two or Fewer Steps,1,49
0,1,1,3517,choose_1,63,Equation Solving Two or Fewer Steps,0,50
0,1,1,2027,choose_1,63,Equation Solving Two or Fewer Steps,0,51
0,1,1,7979,choose_1,63,Equation Solving Two or Fewer Steps,2,52
0,1,1,5212,choose_1,63,Equation Solving Two or Fewer Steps,0,53
0,1,1,5747,choose_1,63,Equation Solving Two or Fewer Steps,2,54
0,1,2,6480,choose_1,63,Equation Solving Two or Fewer Steps,1,55
1,1,1,22225,algebra,63,Equation Solving Two or Fewer Steps,0,56
1,0,1,17753,algebra,63,Equation Solving Two or Fewer Steps,0,57
1,0,1,8776,algebra,63,Equation Solving Two or Fewer Steps,0,58
0,1,1,3586,choose_1,63,Equation Solving Two or Fewer Steps,2,59
0,1,1,3772,algebra,63,Equation Solving Two or Fewer Steps,1,60
0,1,1,9621,choose_1,63,Equation Solving Two or Fewer Steps,0,61
0,1,1,5213,algebra,63,Equation Solving Two or Fewer Steps,1,62
0,1,1,5291,choose_1,63,Equation Solving Two or Fewer Steps,2,63
0,1,1,4872,choose_1,63,Equation Solving Two or Fewer Steps,1,64
0,1,1,2924,algebra,63,Equation Solving Two or Fewer Steps,4,65
1,1,1,29273,algebra,63,Equation Solving Two or Fewer Steps,0,66
1,0,1,17688,algebra,63,Equation Solving Two or Fewer Steps,0,67
0,1,1,4251,choose_1,63,Equation Solving Two or Fewer Steps,2,68
0,1,1,8888,choose_1,63,Equation Solving Two or Fewer Steps,1,69
0,1,1,4245,choose_1,63,Equation Solving Two or Fewer Steps,0,70
1,0,0,3703,algebra,63,Equation Solving Two or Fewer Steps,0,71
1,1,1,25720,algebra,63,Equation Solving Two or Fewer Steps,0,72
0,1,1,2371,choose_1,63,Equation Solving Two or Fewer Steps,0,73
1,1,1,25415,algebra,63,Equation Solving Two or Fewer Steps,0,74
0,1,1,2367,choose_1,63,Equation Solving Two or Fewer Steps,1,75
1,1,1,44680,algebra,63,Equation Solving Two or Fewer Steps,0,76
1,1,1,49773,algebra,63,Equation Solving Two or Fewer Steps,0,77
1,0,2,18442,algebra,81,Equation Solving Two or Fewer Steps,3,78
1,1,1,14129,algebra,81,Equation Solving Two or Fewer Steps,3,79
0,0,2,19167,choose_1,81,Equation Solving Two or Fewer Steps,0,80
0,1,1,9818,algebra,81,Equation Solving Two or Fewer Steps,2,81
1,1,1,5490,algebra,81,Equation Solving Two or Fewer Steps,3,82
1,1,1,8769,algebra,81,Equation Solving Two or Fewer Steps,3,83
1,0,1,19554,algebra,81,Equation Solving Two or Fewer Steps,3,84
0,1,1,5644,algebra,81,Equation Solving Two or Fewer Steps,0,85
1,0,2,7465,algebra,81,Equation Solving Two or Fewer Steps,3,86
1,1,1,7865,algebra,81,Equation Solving Two or Fewer Steps,3,87
0,0,4,14457,choose_1,81,Equation Solving Two or Fewer Steps,0,88
0,1,1,12569,algebra,81,Equation Solving Two or Fewer Steps,2,89
1,1,1,8984,algebra,81,Equation Solving Two or Fewer Steps,3,90
1,1,1,8281,algebra,81,Equation Solving Two or Fewer Steps,3,91
1,1,1,37599,algebra,81,Equation Solving Two or Fewer Steps,3,92
1,1,1,7574,algebra,81,Equation Solving Two or Fewer Steps,3,93
1,0,1,8520,algebra,81,Equation Solving Two or Fewer Steps,3,94
0,1,1,11659,algebra,81,Equation Solving Two or Fewer Steps,1,95
1,1,1,6890,algebra,77,Equation Solving Two or Fewer Steps,3,96
1,0,2,40533,algebra,77,Equation Solving Two or Fewer Steps,3,97
1,1,1,8171,algebra,77,Equation Solving Two or Fewer Steps,3,98
1,0,2,11083,algebra,77,Equation Solving Two or Fewer Steps,3,99
1,1,1,4475,algebra,77,Equation Solving Two or Fewer Steps,3,100
1,1,1,9618,algebra,77,Equation Solving Two or Fewer Steps,3,101
1,1,1,8867,algebra,79,Equation Solving Two or Fewer Steps,3,102
1,0,1,66033,algebra,61,Equation Solving Two or Fewer Steps,3,103
1,1,1,15064,algebra,80,Equation Solving Two or Fewer Steps,3,105
1,1,1,13791,algebra,60,Equation Solving Two or Fewer Steps,3,106
1,1,1,6555,algebra,78,Equation Solving Two or Fewer Steps,3,107
1,1,1,9579,choose_1,86,Equation Solving Two or Fewer Steps,3,108
1,1,1,3178,algebra,59,Equation Solving Two or Fewer Steps,3,109
1,1,1,9534,algebra,58,Equation Solving Two or Fewer Steps,3,110
1,1,1,24913,algebra,91,Equation Solving Two or Fewer Steps,3,111
1,0,2,13976,algebra,91,Equation Solving Two or Fewer Steps,3,112
1,0,2,29720,algebra,91,Equation Solving Two or Fewer Steps,3,113
1,1,1,13471,algebra,91,Equation Solving Two or Fewer Steps,3,114
1,1,1,5122,algebra,91,Equation Solving Two or Fewer Steps,3,115
1,0,2,25048,algebra,91,Equation Solving Two or Fewer Steps,3,116
1,1,1,14872,algebra,91,Equation Solving Two or Fewer Steps,3,117
1,1,1,3073,algebra,91,Equation Solving Two or Fewer Steps,3,118
1,0,3,21524,algebra,91,Equation Solving Two or Fewer Steps,3,121
1,1,1,42126,algebra,64,Equation Solving Two or Fewer Steps,3,1
1,1,1,128517,algebra,63,Equation Solving Two or Fewer Steps,0,2
1,1,1,195632,algebra,63,Equation Solving Two or Fewer Steps,0,3
1,1,1,45927,algebra,63,Equation Solving Two or Fewer Steps,0,4
0,1,1,22670,choose_1,63,Equation Solving Two or Fewer Steps,1,5
1,1,1,39859,algebra,63,Equation Solving Two or Fewer Steps,0,6
0,1,1,7749,algebra,63,Equation Solving Two or Fewer Steps,1,7
1,1,1,59114,algebra,63,Equation Solving Two or Fewer Steps,0,8
1,1,1,43762,algebra,63,Equation Solving Two or Fewer Steps,0,9
1,0,1,132208,algebra,63,Equation Solving Two or Fewer Steps,0,11
1,1,1,68044,algebra,63,Equation Solving Two or Fewer Steps,0,12
0,1,1,6224,algebra,81,Equation Solving Two or Fewer Steps,2,13
1,1,1,23213,algebra,81,Equation Solving Two or Fewer Steps,3,14
1,0,2,18190,algebra,81,Equation Solving Two or Fewer Steps,3,15
1,1,1,26676,algebra,81,Equation Solving Two or Fewer Steps,3,16
